time,avg_washers,avg_dryers
00:10:00,2.8260869565217392,2.391304347826087
00:15:00,2.909090909090909,2.409090909090909
00:20:00,3.0454545454545454,2.409090909090909
00:25:00,3.388888888888889,2.611111111111111
00:30:00,3.3684210526315788,2.736842105263158
00:35:00,2.9545454545454546,2.4545454545454546
00:40:00,3.272727272727273,2.409090909090909
00:45:00,3.409090909090909,2.409090909090909
00:50:00,3.5454545454545454,2.4545454545454546
00:55:00,3.5,2.4545454545454546
01:00:00,3.409090909090909,2.5
01:05:00,3.272727272727273,2.5454545454545454
01:10:00,3.5,2.4545454545454546
01:15:00,3.5,2.4545454545454546
01:20:00,3.5,2.5
01:25:00,3.5,2.590909090909091
01:30:00,3.5454545454545454,2.590909090909091
01:35:00,3.409090909090909,2.6363636363636362
01:40:00,3.409090909090909,2.590909090909091
01:45:00,3.6363636363636362,2.590909090909091
01:50:00,3.6363636363636362,2.727272727272727
01:55:00,3.761904761904762,2.7142857142857144
02:00:00,3.8260869565217392,2.8260869565217392
02:05:00,3.8181818181818183,2.727272727272727
02:10:00,3.772727272727273,2.727272727272727
02:15:00,3.727272727272727,2.772727272727273
02:20:00,3.7142857142857144,2.8095238095238093
02:25:00,3.782608695652174,2.8260869565217392
02:30:00,3.761904761904762,2.857142857142857
02:35:00,3.782608695652174,2.782608695652174
02:40:00,3.7142857142857144,2.857142857142857
02:45:00,3.727272727272727,2.909090909090909
02:50:00,3.857142857142857,2.9523809523809526
02:55:00,3.8095238095238093,2.9523809523809526
03:00:00,3.8095238095238093,2.9523809523809526
03:05:00,3.8095238095238093,2.9523809523809526
03:10:00,3.8181818181818183,2.8636363636363638
03:15:00,3.857142857142857,2.857142857142857
03:20:00,3.857142857142857,2.8095238095238093
03:25:00,3.857142857142857,2.857142857142857
03:30:00,3.9047619047619047,2.857142857142857
03:35:00,3.8181818181818183,2.8636363636363638
03:40:00,3.8181818181818183,2.8636363636363638
03:45:00,3.8181818181818183,2.727272727272727
03:50:00,3.8181818181818183,2.8181818181818183
03:55:00,3.8181818181818183,2.8181818181818183
04:00:00,3.909090909090909,2.8636363636363638
04:05:00,3.909090909090909,2.8636363636363638
04:10:00,4,2.8636363636363638
04:15:00,4,2.772727272727273
04:20:00,4,2.772727272727273
04:25:00,4,2.909090909090909
04:30:00,4,2.909090909090909
04:35:00,4,2.909090909090909
04:40:00,4,2.909090909090909
04:45:00,4,2.909090909090909
04:50:00,4,2.909090909090909
04:55:00,4,3
05:00:00,4,2.9545454545454546
05:05:00,4,2.9545454545454546
05:10:00,3.909090909090909,2.9545454545454546
05:15:00,3.909090909090909,2.9545454545454546
05:20:00,3.909090909090909,2.9545454545454546
05:25:00,3.909090909090909,2.9545454545454546
05:30:00,3.909090909090909,2.9545454545454546
05:35:00,3.909090909090909,2.9545454545454546
05:40:00,3.909090909090909,3
05:45:00,3.8636363636363638,3
05:50:00,3.8636363636363638,3
05:55:00,3.8636363636363638,3
06:00:00,3.8636363636363638,3
06:05:00,3.8181818181818183,3
06:10:00,3.4545454545454546,3
06:15:00,3.3636363636363638,3
06:20:00,3.3636363636363638,3
06:25:00,3.227272727272727,3
06:30:00,3.227272727272727,3
06:35:00,3.227272727272727,3
06:40:00,3.272727272727273,3
06:45:00,3.227272727272727,3
06:50:00,3.1363636363636362,2.9545454545454546
06:55:00,3.227272727272727,2.9545454545454546
07:00:00,3.227272727272727,2.9545454545454546
07:05:00,3.090909090909091,2.909090909090909
07:10:00,2.772727272727273,2.909090909090909
07:15:00,2.3636363636363638,2.8181818181818183
07:20:00,2.1818181818181817,2.8181818181818183
07:25:00,1.9545454545454546,2.772727272727273
07:30:00,1.9090909090909092,2.772727272727273
07:35:00,1.9545454545454546,2.727272727272727
07:40:00,2.1818181818181817,2.6818181818181817
07:45:00,2.1818181818181817,2.727272727272727
07:50:00,2.272727272727273,2.727272727272727
07:55:00,2.4545454545454546,2.6818181818181817
08:00:00,2.6363636363636362,2.6363636363636362
08:05:00,2.409090909090909,2.6818181818181817
08:10:00,2.0454545454545454,2.5
08:15:00,1.6363636363636365,2.5
08:20:00,1.7727272727272727,2.5454545454545454
08:25:00,1.7272727272727273,2.5454545454545454
08:30:00,1.6818181818181819,2.5
08:35:00,1.6363636363636365,2.590909090909091
08:40:00,1.7272727272727273,2.5454545454545454
08:45:00,1.7272727272727273,2.5454545454545454
08:50:00,1.7727272727272727,2.6363636363636362
08:55:00,1.9090909090909092,2.6818181818181817
09:00:00,2.1363636363636362,2.727272727272727
09:05:00,2.3181818181818183,2.772727272727273
09:10:00,1.7727272727272727,2.6363636363636362
09:15:00,1.1363636363636365,2.590909090909091
09:20:00,1.1818181818181819,2.6818181818181817
09:25:00,1.1363636363636365,2.727272727272727
09:30:00,1.0454545454545454,2.6818181818181817
09:35:00,1.0909090909090908,2.6818181818181817
09:40:00,1.1818181818181819,2.6818181818181817
09:45:00,1.3636363636363635,2.727272727272727
09:50:00,1.3636363636363635,2.727272727272727
09:55:00,1.2272727272727273,2.727272727272727
10:00:00,1.6666666666666667,2.7142857142857144
10:05:00,1.565217391304348,2.739130434782609
10:10:00,1.3333333333333333,2.6666666666666665
10:15:00,0.8260869565217391,2.4782608695652173
10:20:00,1.0454545454545454,2.3636363636363638
10:25:00,0.9545454545454546,2.3636363636363638
10:30:00,0.9545454545454546,2.409090909090909
10:35:00,0.9545454545454546,2.3636363636363638
10:40:00,1.0909090909090908,2.3181818181818183
10:45:00,1.1818181818181819,2.3636363636363638
10:50:00,1.1363636363636365,2.3636363636363638
10:55:00,1.2727272727272727,2.5454545454545454
11:00:00,1.8636363636363635,2.772727272727273
11:05:00,1.6818181818181819,2.590909090909091
11:10:00,1.1818181818181819,2.3181818181818183
